ENSG00000277827	0.8	0	0	0	2	0	0	0.8	0	3
ENSG00000277829	0.4	0	0	0	0	0	0	0	0	0
ENSG00000277831	0	0	0.9	0	0	0	0	0.1	0.7	2
ENSG00000277837	0	0	0.2	0	0	0	0.1	0	0	0
ENSG00000277840	0.3	0.6	0.2	1	2	0.2	4	0.4	3	0.9
ENSG00000277843	2	2	1	8	18	3	13	15	4	15
ENSG00000277852	0	0	0	0	0.6	0	0	0.1	0	0.3
ENSG00000277855	0.1	0.3	0	0	0	0	0.1	2	0	0
ENSG00000277856	0	0	0	0.6	11	0	0	0	0	0
ENSG00000277861	0.6	0	3	0	1	0	0.8	0.5	0	1
ENSG00000277869	0	0	0	0	0.8	0	0	0	0	0
ENSG00000277873	0.7	0.6	0	0.7	0.9	0	0.1	0.2	0	0.3
ENSG00000277875	0	0	0	0	0	0	0	0	1	0
ENSG00000277877	4	7	2	2	30	17	58	29	3	15
ENSG00000277879	2	4	1	3	6	0.9	0.5	0.9	1	8
ENSG00000277882	0.3	0	0	0	1	0	1	0.8	0.4	0.7
ENSG00000277886	0	0	0	2	0	0	0	0	0	0
ENSG00000277895	0.2	0.8	0.2	0.5	0.6	0.1	0.2	0	0.3	0.3
ENSG00000277901	0.5	2	1	0.8	1	0.4	2	0.3	0	2
ENSG00000277905	0	3	4	2	0	0	9	0	0	0
ENSG00000277910	0	0	0	0	1	0	0	0	0	0
ENSG00000277911	0	0	0	1	0.3	0	0.3	0	0.4	0
ENSG00000277916	4	5	7	11	43	13	24	19	2	12
ENSG00000277929	0.6	0	0	0	0.4	0	0.8	0	0	1
ENSG00000277930	0	0	0	0	0	0	0	0.5	0	0.5
ENSG00000277934	1	0	0	0	0.8	0	0	0	0	0
ENSG00000277937	0	2	0	0	1	1	2	2	0.8	2
ENSG00000277938	0.6	1	0.8	0.7	2	0.4	2	0.6	0.3	4
ENSG00000277939	0	0	0	0	0.4	0	0	0	0	0
ENSG00000277945	0	0	0	0	0	2	0	0	1	0.7
ENSG00000277948	3	0	5	3	9	0.9	11	2	3	11
ENSG00000277952	0	0	0	0	0	0	0	0.3	0	0
ENSG00000277954	0	0	0	0	0.2	0.1	0.1	0.2	0	0.1
ENSG00000277959	3	0	5	2	4	0.5	2	0.8	3	7
ENSG00000277962	0	2	0	1	0.6	1	0	0.5	2	0.6
ENSG00000277966	0.3	0	0	0.7	0	0	0.3	1	2	1
ENSG00000277969	7	4	5	13	8	4	6	3	6	3
ENSG00000277971	0	0	0.3	0	0.1	0	0	0	0.1	0
ENSG00000277973	0	0	0	0	0.4	0	0	0	0	0.4
ENSG00000277977	10	0	0	3	0.7	20	0	3	0	3
ENSG00000277978	2	1	0.4	3	26	9	8	3	4	17
ENSG00000277979	0	0	0	0	2	0	0	0	0	0
ENSG00000277981	0.1	0	0	0	0	0	0.1	0.1	0	0
ENSG00000277984	0	0	0	0	0	0	0.1	0.2	0.1	0
ENSG00000277991	0	0	0	0	0	0	0.1	0	0	0.1
ENSG00000277993	0	0	0	0	0	2	0	0	0	0
ENSG00000277997	0	0.4	0	0	0.5	0	0.3	0	0	0.4
ENSG00000277999	0.6	0	0	0.3	0.3	0	5	1	0.8	2
ENSG00000278000	0.9	0.7	0.5	3	1	0	2	3	3	8
ENSG00000278001	0	0	0	0	0	0	0.2	0	0	0
ENSG00000278002	0.3	2	0.9	1	0.8	0.1	1	0.7	0.1	0.7
ENSG00000278009	1	2	1	0	0.9	0	0	0	0	2
ENSG00000278011	0	0	0	0	0.1	0	0	0.2	0.3	0
ENSG00000278012	0	0	0	0	0.2	0	0.5	0	0	0
ENSG00000278013	0.1	0.5	0	0	3	0	0	0.1	0	0.3
ENSG00000278014	0	0	0	3	0	0	2	0.6	0	0
ENSG00000278017	0.1	3	2	2	3	1	0.6	0.8	1	1
ENSG00000278022	0	0	0	0.7	0.5	0	0.5	0	0.2	0.2
ENSG00000278029	0.7	0.7	0	0	0.3	0	0.3	0.4	0.4	1
ENSG00000278035	0.1	0	0.4	0	0	0	0	0	0	0
ENSG00000278040	0	1	0	0	0.4	0	0	0	0	1
ENSG00000278041	0.1	0	0	0	3	0	4	4	2	0
ENSG00000278047	0	0	0	0	100	0	0	0	71	0
ENSG00000278054	0.3	0	0	0	0.3	0	0.8	0	0	0
ENSG00000278058	0	0	0	0	0	0	0	0.4	0.3	0
ENSG00000278071	0.2	0	0	0	0.3	0.2	0.9	0.6	0.4	0.7
ENSG00000278075	0.5	1	0	0	3	0.9	4	0.3	1	2
ENSG00000278076	0	0	0	0	0.7	0	0	0	0	0
ENSG00000278077	0	0	0	0.8	3	2	1	0.3	0	0.6
ENSG00000278080	0.3	0	0.9	0.2	1	0.2	0.5	0.6	0.8	0.5
ENSG00000278083	0	0	0	0	0.1	0	0	0	0	0
ENSG00000278084	0	0	0	0	0.7	0	1	1	0.6	0
ENSG00000278095	0	0	0	0	0	0	0.1	0.1	0	0
ENSG00000278097	0	0.9	0	2	0.4	0	0.3	0.7	0	0.5
ENSG00000278106	0	0	0	0	0.3	0	1	0	0	0.5
ENSG00000278107	2	6	3	2	2	4	1	7	3	5
ENSG00000278112	3	0	0.3	0.4	4	0.3	0.5	0	0.8	0.4
ENSG00000278126	0.9	0.5	0.5	0.9	5	2	0.7	0.9	5	0.5
ENSG00000278128	0	0	0	0	0	0	0.1	0	0	0.1
ENSG00000278131	0.4	0	0	0.7	1	0	0.4	0.1	0.1	0.3
ENSG00000278133	19	21	10	28	29	24	33	27	19	14
ENSG00000278134	0.9	0	0.5	3	17	0	9	2	0	1
ENSG00000278136	0	0	0	0	4	2	0	1	0	2
ENSG00000278147	0	0	0	0.5	0.2	0	0.2	0.3	0.3	0.6
ENSG00000278153	0.3	0	0	0	1	0	0.4	0	0	0.2
ENSG00000278158	0.5	2	0	0	0	1	3	1	2	1
ENSG00000278171	0	0	0	0	0.6	0	0.9	0	0	0.5
ENSG00000278176	0.7	0	0	0	0	0	0	0	0	0
ENSG00000278177	0	0	0	0	0	0	0.1	0.1	2	0
ENSG00000278180	0	0	0	0	0	0	0.1	0	0	0
ENSG00000278181	0	0	0	0	0.1	0	0.2	0	0	0.2
ENSG00000278185	1	0	0	0	0.1	0	0.2	0	3	0
ENSG00000278192	0	0	0	0.1	0	0.3	0.3	0	0	1
ENSG00000278198	0	0	0	0	0.1	0	0	0	0	0.1
ENSG00000278202	0.6	0	0.4	0.4	1	0	0.1	0	0.1	0
ENSG00000278203	0.6	0	0	0	1	0	0	0	0	0
ENSG00000278205	0	0	0	0	0	0	0.1	0	0	0
ENSG00000278206	1	0	0	0.2	1	0.2	1	1	0.2	1
ENSG00000278212	0.1	0	0.1	0.1	0	0.1	0.2	0	0.1	0.1
ENSG00000278215	0	0	0	0	0.6	0	0.7	0	0	0
ENSG00000278219	14	4	3	8	0	0	25	23	24	23
ENSG00000278231	0.6	0.6	7	0.9	0.9	3	3	3	2	0.7
ENSG00000278236	0.3	1	0	1	4	0.9	3	1	0.5	0
ENSG00000278237	0	0	0	0	0	0	0	0	0.9	0
ENSG00000278238	11	5	4	11	5	4	5	2	0.8	3
ENSG00000278239	0.1	0.4	0.6	0.4	0.7	0.3	0.7	0.2	0.3	0.7
ENSG00000278244	0	0	0	0	1	3	2	4	0	0.9
ENSG00000278254	0	0	0	0	0	0	0.2	0	0	0
ENSG00000278263	0	0	0	0	0.2	0	0	0	0	0
ENSG00000278266	0.5	0	0	0	0	0	0	0	0	0
ENSG00000278272	0.4	5	12	0	0.1	2	0	2	0.5	1
ENSG00000278275	0	0	0	2	0	0.7	0.7	0	0	0.6
ENSG00000278276	0.4	0	0.5	0.5	0.9	0	0.7	1	0.3	1
ENSG00000278282	0	0	0	0	0	0	0	0.7	0	0.8
ENSG00000278285	0	0	0	4	0.4	0	0.9	0	0	0
ENSG00000278290	0	0	0	0	0	0	0.5	0	0	0
ENSG00000278291	0	0.6	0.4	1	3	0.1	2	0.7	0.6	0.5
ENSG00000278309	5	0.2	0.3	0.3	0.3	13	0.5	0.6	0.2	0.6
ENSG00000278313	0	0	0	0.4	0.8	0	0.9	0	0	1
ENSG00000278330	0.6	0.8	0.3	0.2	2	0.3	3	1	4	0.6
ENSG00000278333	0	0	0	0	0.8	0	0	0	0	0
ENSG00000278341	2	1	0.7	0	3	0.9	1	0.6	2	2
ENSG00000278343	0	0	0	0	0.1	0	0	0	0	0
ENSG00000278344	0.8	4	3	2	2	2	0.9	0.8	0.8	3
ENSG00000278346	0.1	0	0	0	0	0.2	0.1	0	0	0
ENSG00000278350	2	8	3	18	18	3	3	1	6	0.6
ENSG00000278353	0.6	0	0	0	0	0	0	0	0.9	0
ENSG00000278356	1	0.5	0	1	6	3	7	0.4	1	0.9
ENSG00000278366	0	0	0	2	0.4	0	0	0	0	0
ENSG00000278367	0	0	0	0	0	0	0.1	0	0	0.2
ENSG00000278370	0	0	0	0.4	0.3	0	0	0.1	0.6	0.3
ENSG00000278375	0	0	0	0	0.5	0	2	0.7	0	0
ENSG00000278376	0.9	2	2	1	0.9	0.4	1	0.8	1	0.9
ENSG00000278383	5	2	2	6	7	0.3	5	4	5	11
ENSG00000278384	4	0.7	2	2	0.1	6	19	9	0.3	6
ENSG00000278385	0.2	0.4	0	0.5	0	0	0.1	0.4	0	0.2
ENSG00000278389	1	0	0	0	0	0	0.4	0	0	0.7
ENSG00000278390	0.3	2	4	1	1	0.8	2	0.8	0.8	0.5
ENSG00000278392	2	0	0	0	2	2	1	0.8	1	0
ENSG00000278395	0	0	0	0	0.3	0	0	0	0	0
ENSG00000278396	0.8	1	2	2	1	2	1	3	1	2
ENSG00000278399	0.2	0.2	0	0	0.3	0.2	0.2	0	0.2	0.4
ENSG00000278405	0	0	2	0	0.4	0	0	0.6	0	0
ENSG00000278413	0	0	0	0	2	0	0.9	0.6	0	0
ENSG00000278419	0	0	0	0	0.4	0.4	0.2	0.1	0.2	0.5
ENSG00000278421	0	0	0	0	1	0	1	0	1	0
ENSG00000278423	0	0	0	0	0.6	0	0	0	0	0
ENSG00000278434	0.2	0	0.1	0	0.5	0.3	0.9	0.2	0.3	0.6
ENSG00000278439	3	10	0	2	8	0	6	3	1	11
ENSG00000278445	0	0	0	0	0.1	0	0	0	0	0.1
ENSG00000278448	0.3	0	0	0	0	0	0	0	0.4	1
ENSG00000278451	0	0	0	0	0.1	0	0.2	0	0.2	0
ENSG00000278453	2	0	0	3	1	1	4	2	0	1
ENSG00000278456	1	0	0	0	0	0	0	0.2	0	0.6
ENSG00000278462	0.2	0	0	0.6	0.9	2	0.6	0	0	0.5
ENSG00000278464	0.1	0	0	0	0.1	0	0	0	0	0
ENSG00000278467	2	2	4	5	8	2	6	3	2	4
ENSG00000278472	0.5	5	0	0	0.9	1	1	0	3	0.6
ENSG00000278475	0	0	0	0.4	0.8	1	0	0.2	0	0.1
ENSG00000278479	4	2	0	6	8	3	7	6	3	9
ENSG00000278487	0	0	0	2	0.9	0	0	0.4	0	0.4
ENSG00000278491	0.6	0	0	0	0	0	0	0	0	0
ENSG00000278492	1	0	0	2	0	6	2	3	3	3
ENSG00000278493	1	1	0.6	1	1	0	0.2	0.2	1	0.8
ENSG00000278496	0	0	0.2	0	0.1	0.2	0.1	0	0.1	0
ENSG00000278500	0	0	0.1	0	0	0	0	0	0	0
ENSG00000278504	2	0	0	1	2	2	6	5	0	3
ENSG00000278509	1	0	0	0	1	0	0.7	0	0	0
ENSG00000278512	2	3	0	0	0	0	0.9	0	0	0.8
ENSG00000278513	0	0	0	0.3	0	0	0.2	0.1	0.1	0.1
ENSG00000278514	0.3	0	0.4	1	0.6	0.4	0	0.3	0.2	0.5
ENSG00000278518	0	0	0	0	0.8	0.4	0.2	1	0	0.4
ENSG00000278531	0	0	0	0	0	0	0.1	0	0	0.2
ENSG00000278546	0.7	0	0	0	0	0	0.2	0	0.2	0.6
ENSG00000278552	0	0	0	0	0	0	0.2	0	0	0
ENSG00000278572	0	0	0.2	0	0.2	0.2	0.2	0	0.1	0.4
ENSG00000278576	0.5	0.8	0.5	0.5	1	0.3	0.7	0.5	0.4	0.6
ENSG00000278586	0	0	0	0	0.1	0	0.6	0.2	0	0.5
ENSG00000278592	0.6	0	0	0	0.4	0	0.4	22	6	4
ENSG00000278593	0	0	0	0	0	0	0.1	0	0	0
ENSG00000278594	1	0	1	1	3	0	0	0	0.4	0
ENSG00000278595	0	0.6	0	0	0.3	0.4	0.6	0	0.7	0.2
ENSG00000278597	0	0	0	0	0	0	0	0	2	3
ENSG00000278600	2	2	5	8	14	5	14	6	6	16
ENSG00000278601	1	0.3	0.2	1	1	0.7	2	0.1	0.4	1
ENSG00000278603	0	0	0	0.7	0.3	0.7	0	0	0	0
ENSG00000278607	0.1	1	4	0	1	0.6	0.1	0.8	0.5	3
ENSG00000278610	0.1	0	0	0	0.3	2	0	0.1	0	0
ENSG00000278626	0	0	0	0.3	0	0	0	0	0	0.1
ENSG00000278627	0.2	0	0.3	3	3	1	2	0.6	0.6	1
ENSG00000278628	0	0	0	3	0.6	0	0	0	0	0
ENSG00000278633	0	0	0	0	0.1	0	0	0	0	0
ENSG00000278635	2	7	12	5	62	14	55	14	8	30
ENSG00000278638	0.1	0.6	0.2	0.2	0.7	0.7	0.8	0.3	0.3	0.6
ENSG00000278639	1	0	0	0	2	4	2	3	1	2
ENSG00000278642	0.3	0	0	0	0.2	0	0	0	0	0.4
ENSG00000278643	0.3	0	0	0	0	0	0	0	0	0.4
ENSG00000278645	0	0	0	0	0	0	0	0	0	3
ENSG00000278651	0.6	2	0	3	0.7	0	0.8	0.6	0.9	0
ENSG00000278654	0.6	0.4	0	0	0.5	0	0.9	0.1	0	0
ENSG00000278655	0.3	0.6	0.4	0	0.2	0.4	0.6	0.3	0	0.4
ENSG00000278660	0	0	0	0	0	2	0	0	0	0
ENSG00000278665	0	0	0	0.7	6	0	0.9	0.2	0.5	2
ENSG00000278668	0.7	0.8	0.3	0.3	0.6	0.3	1	0.7	0.2	0.2
ENSG00000278673	0.1	3	0	0.1	0.6	0.7	0.5	0.2	0	0.2
ENSG00000278679	0	0	0	0	0.5	0	1	0.6	0	0.5
ENSG00000278683	0	0	0	0	0	0	0.2	0	0	0
ENSG00000278690	0	0	0	0	0	0	0	0.1	0	0
ENSG00000278703	0.7	0.9	0.7	1	2	2	3	1	0.6	2
ENSG00000278704	0.6	0.2	6	2	0.6	0.2	32	8	0.3	4
ENSG00000278716	0.1	0	0	0	0.4	0	0	0.2	0.1	0
ENSG00000278720	0	0	0	0	0.1	0	0	0	0	0
ENSG00000278725	0	0	0	1	3	0	0.2	0.3	0.5	0.8
ENSG00000278727	0.1	0	0	0.1	0.7	0	0.6	2	0.7	0.1
ENSG00000278730	50	13	8	32	0.7	4	19	34	14	20
ENSG00000278733	0.1	0	0	0.3	0.4	0.6	1	0.5	0	2
ENSG00000278734	0	0	0	0	0	0	0.3	0	0	0
ENSG00000278735	1	0	0	0	0.4	0	0	0.3	0	0.3
ENSG00000278736	0	0	0	0	0.1	0	0.4	0	0	0.4
ENSG00000278737	0.2	0	0	0	0.2	0	0.1	0.2	0	0.1
ENSG00000278740	0.8	20	10	27	12	0.8	1	0.4	0.2	0.2
ENSG00000278743	0.5	2	0.8	1	1	1	3	0.7	1	2
ENSG00000278744	0	0	0	0.9	0.2	0	0	0	0	0
ENSG00000278748	0	0	0	0	0.6	0	0	0	0	0
ENSG00000278750	0	0	0	0	0	0	0.9	0	0	0
ENSG00000278765	2	2	0.8	6	4	1	2	0.4	2	4
ENSG00000278766	2	2	0.5	2	15	2	10	3	1	4
ENSG00000278772	0	0	0.1	0	0	0	0	0	0	0
ENSG00000278784	9	11	14	12	28	15	25	12	8	22
ENSG00000278792	0.7	5	0	0	0.4	0	0.9	2	0	0
ENSG00000278797	0	0	0	5	0.3	0	0.1	0.1	0.3	0
ENSG00000278804	0	0	0	0	0.1	0	0	0	0	0
ENSG00000278816	0.2	0.7	1	0.5	0.2	1	2	0	0	0
ENSG00000278817	0.5	0	0.3	0.6	2	0	0.7	0.8	0.2	0.2
ENSG00000278819	0	0	0	0.3	1	1	0.6	0.1	0.2	0.5
ENSG00000278820	0	0	0	0	0.9	0	0.7	0	0	3
ENSG00000278829	0.9	0	0.8	0.6	5	0.8	2	0.1	1	2
ENSG00000278831	0.1	0.9	0.4	3	2	0.2	0.2	0.1	0.1	1
ENSG00000278832	0	0	0	0	11	0	5	3	0	4
ENSG00000278834	7	5	5	9	9	6	9	11	8	4
ENSG00000278840	0	0	0	0	1	0	0	0	0	0
ENSG00000278842	0.2	0	0.1	0.3	0.2	0	0.3	0.1	0.2	0.3
ENSG00000278847	0.3	0	0.9	5	4	5	0	2	0	0
ENSG00000278849	0.1	0	0	0	0.1	0.1	0.1	0.1	0	0.2
ENSG00000278859	0	0	0	0	0	0	0.2	0	0	0
ENSG00000278861	3	1	0.8	0.8	11	2	8	3	2	11
ENSG00000278862	0.2	0.2	0.1	0.2	0.2	0.1	1	0.3	0.1	0.3
ENSG00000278863	0	0	0	0	0.1	0	0	0.1	0	0
ENSG00000278864	9	1	0.7	0.2	15	2	3	4	1	5
ENSG00000278867	0.9	0.6	0.2	5	3	2	2	1	0.8	4
ENSG00000278869	0.5	0.3	0.6	2	0.4	1	0.1	0.4	3	0.5
ENSG00000278875	0	0	0	0	0.3	0	0.5	0.1	0	0.2
ENSG00000278876	2	1	2	2	8	0.5	5	5	0	8
ENSG00000278878	0.1	0	0.2	0	0.3	0	0.2	0	0	0.1
ENSG00000278879	0.6	0.2	2	0.4	2	0.2	0.9	1	1	0.5
ENSG00000278881	0.1	0.2	0.1	0.5	0.3	0	0.5	0.9	0	0.2
ENSG00000278882	0.6	2	3	0.7	3	0	1	4	1	2
ENSG00000278883	3	3	4	2	9	3	11	6	2	10
ENSG00000278886	0	0	0	0	0	0.3	0.3	0	0.3	0
ENSG00000278888	6	6	2	15	34	16	75	18	11	34
ENSG00000278891	0.2	0.3	0	0.2	0.6	0.1	0.6	0.4	0.2	0.4
ENSG00000278892	0.2	0	0	0	0.3	0	0.5	0	0	0
ENSG00000278894	0	0	0	0	0	0	0.2	0	0	0
ENSG00000278895	2	2	3	2	5	3	5	4	1	4
ENSG00000278896	0	0.2	0.2	0	0.2	0.1	0.2	0.1	0.1	0.2
ENSG00000278897	0.3	0.3	0.1	0.4	5	5	0.4	3	0.2	8
ENSG00000278898	0	0	0.1	0	0	0	0	0	0	0
ENSG00000278899	0.5	0	0.1	0.3	0.7	0.1	0.1	0.7	0.1	0.5
ENSG00000278900	0	0	0	0.9	1	0	1	0.2	0	2
ENSG00000278902	0	0.3	0	0.5	0	0	0	0	0	0
ENSG00000278903	0.2	0	0.1	0.1	0.3	0.1	0.3	0.1	0	0.1
ENSG00000278905	0	0	0.1	0	0	0	0	0	0	0
ENSG00000278909	0	0.1	0	0.1	0	0	0.1	0	0	0.1
ENSG00000278911	0	0	0	0	0.1	0.1	0	0	0	0.1
ENSG00000278912	0.1	0	0	0.3	0	0	0	0	0	0.1
ENSG00000278914	0.5	0	0	0	0.6	0	0	0	0	0
ENSG00000278917	0.6	0.8	0.3	0.7	1	0.2	1	0.6	0.2	1
ENSG00000278918	0.4	2	0.3	0.2	1	0.2	6	1	1	0.5
ENSG00000278919	0.2	0.5	0	0.5	0.4	0.2	0.8	0.2	0.1	0.7
ENSG00000278920	0.2	0.3	0.2	0.4	0.6	0.2	0.6	0.4	0.3	0.4
ENSG00000278922	2	7	2	6	6	4	3	4	7	2
ENSG00000278924	0	0	0	0	0	0	0	0	0.3	0.4
ENSG00000278926	0	0	0.1	0.1	0.1	0	0.1	0.1	0	0.1
ENSG00000278929	0	0	0	3	0	0	0.2	0	0	0
ENSG00000278931	0.3	0	0.6	0.5	0.2	0.4	3	3	0.1	3
ENSG00000278932	2	2	3	3	2	0.3	21	1	2	4
ENSG00000278933	0.2	0.7	0	0.3	0.5	0	0.1	0	0	0.4
ENSG00000278935	0	0	0	0	0.7	0.1	0.3	0.1	0.1	0.1
ENSG00000278937	0	0	0	0	0.7	0.2	0	0.1	0.1	0
ENSG00000278938	0.2	0	0	0	0.1	0	0.2	0	0	0
ENSG00000278939	3	0	6	2	5	0	6	4	1	4
ENSG00000278943	0.1	0	0	0	0.2	0	0	0.2	0	0.1
ENSG00000278947	0.3	2	0	0.9	1	0	2	0.9	0	2
ENSG00000278948	3	2	2	3	4	7	3	5	4	7
ENSG00000278949	1	0.6	0.4	1	2	0.2	4	2	0.4	1
ENSG00000278950	0.1	0.2	0.1	0.7	0	0.1	0	0.5	0.5	4
ENSG00000278952	0.1	5	3	14	3	2	0.4	1	1	5
ENSG00000278953	1	0.5	0	0.7	1	1	0.8	0.8	0.4	1
ENSG00000278954	0	0.5	0.1	0.1	0	0	0	0	0.1	0.2
ENSG00000278955	0	0	0	0	0	0	0.1	0	0	0
ENSG00000278959	0	0	0	0.1	0.6	0.1	0.2	0.4	0	0
ENSG00000278960	0	0	0	0	0.3	0	0	0	0	0.6
ENSG00000278962	0.2	0.1	0	0	0.3	3	0.1	0.1	0	0
ENSG00000278963	0.1	0.1	0.7	2	0.4	0.3	0.5	0.2	0.3	0.6
ENSG00000278965	0.2	0.1	0	0.7	0.4	0.1	0.3	0.3	1	0.6
ENSG00000278966	0	0	0	0	0.5	0	0	0.2	0	1
ENSG00000278967	0	0	0.1	0.3	0.4	0.1	0.1	0	0.2	0.3
ENSG00000278969	0	0	0	0	0.1	0	0	0.1	0	0
ENSG00000278971	0	0	0	0	0	0	0	1	0	1
ENSG00000278972	0.1	0	0.1	0.2	0.3	0.1	0.2	0	0.1	0.1
ENSG00000278973	0	0	0	0	0.1	0	0	0.1	0	0
ENSG00000278974	2	2	0	5	4	4	2	4	0.1	0
ENSG00000278975	0	0	0	0.1	0	0	0.1	0	0	0
ENSG00000278978	0.9	0	0.2	0.7	0.3	0	0	0.1	0.1	0
ENSG00000278979	0	0.1	0.1	2	0.5	0.4	0.2	0.1	0.1	0.2
ENSG00000278982	0	3	0	0	0.3	0.3	6	0.9	0.2	8
ENSG00000278983	0.1	0.1	0	0.1	0.1	0	0.2	0.1	0.2	0.2
ENSG00000278985	1	0.7	0.4	0.9	3	1	2	0.8	1	3
ENSG00000278986	0.9	0.6	0.1	0.6	2	0.8	1	0.5	1	1
ENSG00000278987	1	0.6	0.3	2	2	0.7	1	0.5	0.5	0.5
ENSG00000278988	0	0	0	0	0	0	0.8	0.4	0	0
ENSG00000278989	0.2	0	0	0.1	0	1	1	0.6	0.2	2
ENSG00000278991	0.8	1	0.2	1	5	0.8	2	0.6	0.6	2
ENSG00000278993	5	2	6	2	6	2	8	6	4	8
ENSG00000278994	0	0	0	0	0	0	0.4	0	0	0
ENSG00000278995	0	2	0	0	1	0	0.6	0.2	0.3	0.7
ENSG00000278996	0.3	3	0.1	8	14	10	7	6	12	5
ENSG00000278997	2	0.3	0.6	0.5	2	2	1	1	0.2	0.3
ENSG00000278998	0	0.2	0.2	0	0.1	0	0	0.1	0	0
ENSG00000278999	0.3	0.4	0.4	0.4	1	0.5	1	0.6	0.3	0.9
ENSG00000279003	0	0	0	0	0.1	0	0.1	0	0	0.1
ENSG00000279005	0	0	0	0	0.1	0	0	0	0	0
ENSG00000279006	0	0	0	0	0.1	0.1	0	0	0	0.1
ENSG00000279007	1	0.6	1	1	4	1	2	2	1	2
ENSG00000279010	0.2	0.4	0.2	0.4	0.8	0.3	0.7	0.4	0.3	0.8
ENSG00000279011	0	0	0	0	0.1	0	0	0	0	0.2
ENSG00000279013	0	0	0.2	0	0	0	0	0	0	0
ENSG00000279015	0.1	0	0	0	0.1	0	0.1	0.2	2	0.4
ENSG00000279017	0	0.4	0.2	0.5	0.8	0.5	0.8	0.4	0.3	0.4
ENSG00000279018	0.2	0.3	0	0.2	0	0.4	0.1	0.1	0.1	0.5
ENSG00000279019	0.6	0.6	0.3	0.2	0.4	2	1	0.8	1	3
ENSG00000279021	0	0	0	0.3	0.2	0	0.3	0	0	0
ENSG00000279022	3	1	0	0.4	5	0.7	1	0.6	0	3
ENSG00000279023	0	0	0.3	0	0.2	0	0	0	0	0
ENSG00000279024	0	4	0	0	0.2	0.1	0.7	0	0	0
ENSG00000279026	1	0.1	0.4	0.4	0.1	0.7	2	2	0.7	2
ENSG00000279029	0	0	0.1	0	0.1	0	0.1	0.1	0	0
ENSG00000279031	0.9	0.8	2	0.6	1	2	2	0.6	1	1
ENSG00000279032	0	0	0	0.2	0	0	0	0	0	0
ENSG00000279035	0.4	0	0.2	0.3	0.5	0.2	0.9	0.2	0.3	0.7
ENSG00000279036	0	0	0	0	0.1	0	0	0	0	0.1
ENSG00000279038	0.2	0.2	0.1	1	0.8	0.2	0.3	0.2	0.1	0.5
ENSG00000279039	0.9	0.5	0.1	2	0	2	0	0.9	0	0.1
ENSG00000279040	0	0	1	0	0	0	0.6	0	0	0
ENSG00000279041	0.8	0.3	0	0.2	0.1	0.1	0.2	0	2	1
ENSG00000279042	0.1	0	0	1	0.2	0	0	0	0	0
ENSG00000279043	0	0	0	0	0	0	0.1	0	0	0.1
ENSG00000279044	0.1	0	0	0	0.4	0.8	0.7	0.4	0.2	2
ENSG00000279047	0	0	0	0	0	0	0.1	0.7	0	0
ENSG00000279048	0.2	0.5	0.7	0.3	2	0.5	0.8	0.3	0.4	0.2
ENSG00000279054	2	0	0	0	2	0	2	3	0	0
ENSG00000279057	0.2	0.4	0.1	0.2	0.5	0.1	0.4	0.8	0.1	0.1
ENSG00000279059	15	6	7	10	20	8	20	5	7	27
ENSG00000279061	0.5	0.7	0	1	0.9	0.5	1	0.5	0.3	1
ENSG00000279063	0.6	0	0	0	0.1	0	0.8	0	0	0.1
ENSG00000279064	4	1	0	2	8	0.4	6	1	1	2
ENSG00000279067	0.1	0	0	0	0.1	0	0.1	0	0	0
ENSG00000279068	0	0	0	0	0	0	0	0.1	0	0
ENSG00000279069	18	4	2	4	9	4	7	6	3	5
ENSG00000279070	0.2	0.1	0	0.4	0.2	0	0.3	0.2	0	0.1
ENSG00000279071	0	0.4	0	0	0.8	0.1	0.3	0.1	0.2	0.2
ENSG00000279072	0.2	0.1	0.3	0.1	0.9	0.2	0.5	0.3	0.2	0.5
ENSG00000279073	0	0	0	0	0	0	0	0	0.1	0
ENSG00000279074	0.3	0.9	0.7	0	3	3	1	0.5	0.8	3
ENSG00000279075	2	0	0	0	0.6	0	0	0	0	4
ENSG00000279077	0	0.1	0	0.1	0.4	0	0.1	0.1	0.1	0.4
ENSG00000279080	0.4	0.6	0.3	0.6	1	0.4	1	0.5	0.3	1
ENSG00000279081	0.3	0	0	0.2	0	0	0	0.4	0	0
ENSG00000279083	0	0	0	0	0	0	0.1	0	0	0.1
ENSG00000279084	0.9	0	2	0	2	0.9	2	0.3	0.7	0.4
ENSG00000279085	0.1	0.2	0.2	0.2	0.5	0.2	0.6	0.3	0.1	0.5
ENSG00000279086	0.4	0	0.4	0.3	0	0.4	0.2	0.1	0	0.7
ENSG00000279087	0	0	0	0	0	0	0.2	0	0	0.2
ENSG00000279088	29	17	15	34	28	35	36	8	47	54
ENSG00000279089	1	2	2	2	6	2	8	3	2	9
ENSG00000279091	0.1	0.1	0.1	0.2	0.3	0.1	0.4	0.3	0.2	0.3
ENSG00000279092	2	0.1	0.4	3	0.3	0.1	0.2	0.8	1	0.2
ENSG00000279093	0	0	0	0	0.6	0	0.6	0	0	0
ENSG00000279095	18	0	0.4	0	6	0.1	5	14	6	4
ENSG00000279096	0	0	0	0	0	0	0.1	0	0	0.1
ENSG00000279098	0	0	0	0	2	0.4	0.4	0.1	0.2	0
ENSG00000279099	0	0	0	0	0	0.1	0	0	0	0.1
ENSG00000279103	0.4	0.8	0.2	2	1	0.4	1	0.5	0.3	0.9
